message_id,group_id,group_title,date,text,telegram_url,group_telegram_url
73575,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-04T22:41:41+00:00,"Налоговая служба Молдовы заблокировала средства и экономические ресурсы башкана Гагаузии Евгении Гуцул.

Речь о выполнении международных санкций Канады.

Решение передано для исполнения в платежные компании и, для сведения, в СИБ, НБМ и Межведомственный совет по надзору.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73575,https://t.me/Republic_Of_GaGauZia
73576,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T05:37:58+00:00,"Восстановление СССР исключено и бессмысленно, у России нет таких целей, заявил Путин.

Так же он добавил, что не стал бы искать виноватых в распаде, дело было в системе. Сама система централизованного планирования неизбежно вела СССР к гибели.
#Путин #СССР

Угол Зрения",https://t.me/Republic_Of_GaGauZia/73576,https://t.me/Republic_Of_GaGauZia
73577,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T07:28:40+00:00,"Кадры с ралли Финляндии перекрестка в румынском городе Орадя. 

55-летний водитель, совершивший этот впечатляющий прыжок, госпитализирован.

В румынском сегменте Сети мрачно шутят, что в стране появилась новая авиакомпания — Mercedes Airlines.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73577,https://t.me/Republic_Of_GaGauZia
73578,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T10:15:41+00:00,"Владимир Путин поблагодарил президента и премьера Индии за теплый прием, оказанный российской делегации.

Президент отметил, что переговоры были полезными и конструктивными и прошли в весьма дружественной обстановке.

Путин сообщил, что стороны подписали солидный пакет документов по итогам переговоров.

Со своей стороны премьер-министр Индии Нарендра Моди Россия и Индия в ближайшее время откроют путь к 30-дневному безвизовому режиму для туристических групп.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73578,https://t.me/Republic_Of_GaGauZia
73579,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T10:18:48+00:00,"В министерстве обороны продемонстрировали новое вооружение молдавской армии, позволяющее защищаться от дронов.

Мы не остановимся на этом. Будем инвестировать в средства, обучение и инфраструктуру для модернизации и обеспечения безопасности граждан -
 заявил Анатолий Носатый.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73579,https://t.me/Republic_Of_GaGauZia
73580,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T13:01:18+00:00,"Прокуроры запросили 13 лет лишения свободы для бывшего спикера Народного собрания Гагаузии Дмитрия Константинова — СМИ.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73580,https://t.me/Republic_Of_GaGauZia
73581,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T13:03:06+00:00,"Продвигающий здоровый образ жизни рэпер Макан закурил спустя неделю на «срочке»

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73581,https://t.me/Republic_Of_GaGauZia
73582,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T13:05:38+00:00,"Днепропетровск. Кондукторы из ТЦК высаживают за неоплаченный проезд.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73582,https://t.me/Republic_Of_GaGauZia
73584,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T15:46:41+00:00,,https://t.me/Republic_Of_GaGauZia/73584,https://t.me/Republic_Of_GaGauZia
73583,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T15:46:41+00:00,"В Киеве зажгли главную елку страны.

Тры, два , одын..

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73583,https://t.me/Republic_Of_GaGauZia
73585,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T18:04:08+00:00,"«Лучше жить под властью Путина, чем воевать». 

Немецкие зумеры взбунтовались против службы в армии из-за нового приказа, согласно которому все зумеры 18 лет обязаны пройти медкомиссию и в случае нехватки солдат - должны отправиться в армию 

Немецкая молодёжь в ответ заявляет, что не собирается «умирать за государство» и готова жить с русскими 

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73585,https://t.me/Republic_Of_GaGauZia
73586,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T19:11:14+00:00,"Трамп все же получил премию мира. Правда не Нобелевскую, а учрежденную ФИФА. Зато стал первым не обладателем.

Под эту сурдинку заодно провели и жеребьёвку чемпионата мира по футболу 2026 года.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73586,https://t.me/Republic_Of_GaGauZia
73587,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T20:52:17+00:00,"❗️Кадыров пообещал скоро отправить ""подарок"" в ответ на удар БПЛА по высотному зданию в Грозном. Ответ не заставит себя долго ждать, добавил он.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73587,https://t.me/Republic_Of_GaGauZia
73588,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-05T22:25:34+00:00,"Идёт массированный налёт БПЛА по целям в Фастове Киевской области

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73588,https://t.me/Republic_Of_GaGauZia
73590,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:26:52+00:00,,https://t.me/Republic_Of_GaGauZia/73590,https://t.me/Republic_Of_GaGauZia
73589,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:26:52+00:00,"На Украине вовсю обсуждают внешний вид спецпосланника США Уиткоффа. На встречах с Умеровым и с Путиным — ну, просто два разных человека! 
 
Комментарии украинцев — как отдельный вид искусства (правда, есть и адекватные посты) 😂
#Уиткофф

Угол Зрения",https://t.me/Republic_Of_GaGauZia/73589,https://t.me/Republic_Of_GaGauZia
73593,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:26:53+00:00,,https://t.me/Republic_Of_GaGauZia/73593,https://t.me/Republic_Of_GaGauZia
73592,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:26:53+00:00,,https://t.me/Republic_Of_GaGauZia/73592,https://t.me/Republic_Of_GaGauZia
73591,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:26:53+00:00,,https://t.me/Republic_Of_GaGauZia/73591,https://t.me/Republic_Of_GaGauZia
73594,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:26:54+00:00,,https://t.me/Republic_Of_GaGauZia/73594,https://t.me/Republic_Of_GaGauZia
73595,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:56:02+00:00,"Если вы подумали, что это бал в XIX веке, то нет, - это посол Молдовы в Швеции Виорел Урсу принял участие в церемонии вручения верительных грамот королю Карлу XVI Густаву.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73595,https://t.me/Republic_Of_GaGauZia
73597,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:56:03+00:00,,https://t.me/Republic_Of_GaGauZia/73597,https://t.me/Republic_Of_GaGauZia
73596,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T05:56:03+00:00,,https://t.me/Republic_Of_GaGauZia/73596,https://t.me/Republic_Of_GaGauZia
73598,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T06:04:46+00:00,"- Я обосрався! 
- Да похуй!

Это просто какая-то жесть, ребят, как всё у них происходит 
Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73598,https://t.me/Republic_Of_GaGauZia
73599,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T06:43:10+00:00,"Молдавский пограничник предположительно попытался застрелиться из табельного оружия. 

К счастью, выжил.

Сообщается, вчера поздно вечером в зоне ответственности сектора пограничной полиции «Лопатник» регионального управления «Север» сотрудник, был обнаружен лежащим на земле с огнестрельным ранением челюсти. Боец при исполнении ненадолго покинул пост после чего его сослуживцы услышали выстрел.

▪️Первые результаты осмотра показали, что ранение было нанесено табельным оружием. 

Начато расследование, которое должно определить, была ли это умышленная попытка суицида или произошел несчастный случай.

Пограничник доставлен в больницу, сейчас его жизни ничего не угрожает.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73599,https://t.me/Republic_Of_GaGauZia
73600,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T09:02:35+00:00,"Евросоюз устанавливает невыполнимые правила, чтобы наказать компании за отказ цензурировать свободу слова. 

Такое мнение выразил сооснователь мессенджера Telegram Павел Дуров.

""Мы видели то же самое во Франции: безосновательное ""уголовное расследование"", а затем спецслужбы предложили свою помощь, если Telegram тихо цензурирует свободу слова в Румынии и в Молдавии"", — написал Дуров.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73600,https://t.me/Republic_Of_GaGauZia
73601,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T11:49:53+00:00,"«Достали народ!»

Жители Одессы пришли спасать тех, кого пытались мобилизовать. 

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73601,https://t.me/Republic_Of_GaGauZia
73602,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T11:51:29+00:00,"Скажите кто-нибудь эстонцам, что по календарю уже неделю как зима.

Интересно кроме Эстонской разведки где то существует еще такие тупыролые клоуны ?🤡🤦‍♂️😂

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73602,https://t.me/Republic_Of_GaGauZia
73603,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T13:01:49+00:00,"❗️Ларису Долину обманул Человек-паук

Мошенники, которые заставили артистку продать квартиру, прислали ей фото паспорта якобы сотрудника Росфинмониторинга

На фотке — голливудский актёр Том Холланд

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73603,https://t.me/Republic_Of_GaGauZia
73604,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T13:51:00+00:00,"Илон Маск призвал ликвидировать Евросоюз и вернуть суверенитет отдельным странам.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73604,https://t.me/Republic_Of_GaGauZia
73610,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T15:33:09+00:00,,https://t.me/Republic_Of_GaGauZia/73610,https://t.me/Republic_Of_GaGauZia
73609,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T15:33:09+00:00,,https://t.me/Republic_Of_GaGauZia/73609,https://t.me/Republic_Of_GaGauZia
73608,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T15:33:09+00:00,,https://t.me/Republic_Of_GaGauZia/73608,https://t.me/Republic_Of_GaGauZia
73607,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T15:33:09+00:00,,https://t.me/Republic_Of_GaGauZia/73607,https://t.me/Republic_Of_GaGauZia
73606,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T15:33:09+00:00,,https://t.me/Republic_Of_GaGauZia/73606,https://t.me/Republic_Of_GaGauZia
73605,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T15:33:09+00:00,"⚡️Свободная Европа — ВСЁ

Свободная Европа оказалась не свободной. Гигантский международный скандал произошёл в X: ЕС оштрафовал соцсеть на $140 миллионов за отказ от цензуры — это первый случай применения штрафов по новому закону ЕС — Digital Services Act (DSA).

Илон Маск рассказал, как ЕК шантажировала его, чтобы он на своей платформе тайно цензурировал определённых политиков и блогеров — иначе будут штрафы.

Также Маск сообщил, что многие платформы приняли эту сделку: Евросоюз буквально оказался рэкетиром, угрожая многомиллионными штрафами — другие соцсети стерпели подобное.

В обсуждение ворвался и госсекретарь США. Марко Рубио назвал штраф Еврокомиссии «атакой на всю Америку».

Позже присоединился Павел Дуров: основатель Telegram рассказал про невыполнимые требования, чтобы «душить» неугодные соцсети. Так, Франция завела на него уголовное дело, а потом представители спецслужб предлагали помочь всё решить, если Дуров вмешается в выборы Румынии и Молдавии, введя жёсткую цензуру.

Всё, чем смогли ответить европейские политики за ночь — отговорки в стиле: «Европа — не колония США. 
И никто не будет диктовать нам законы», но всем этим сделали только хуже. 

Это самый крупный межгосударственный скандал в соцсети за всю историю. Чем он закончится — неизвестно.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73605,https://t.me/Republic_Of_GaGauZia
73611,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T16:03:29+00:00,"‼️Нужна хорошая снаряга на войну - добро пожаловать в «ДОБРОВОЛЕЦ»!

🌐 www.ekipadobrovolec.ru
📱 ТГ: @ekipadobrovolec
📱 ВК: vk.com/ekipadobrovolec
⚠️ Прайс-лист: vk.com/market-221138190

📌МАГАЗИН В МОСКВЕ: Москва, ул. Народного Ополчения, 29/2, ежедневно с 12.00 до 20.00 
☎️Телефон: +7(951)653-10-29 

📌МАГАЗИН В ПИТЕРЕ: Санкт-Петербург, проспект Обуховской Обороны, 97, ежедневно с 12.00 до 21.00
☎️Телефон: +7(904)613-03-96.

📲Бот обратной связи для оформления заказов: @Ekippa_bot

😈 Экипировочный Центр «ДОБРОВОЛЕЦ»",https://t.me/Republic_Of_GaGauZia/73611,https://t.me/Republic_Of_GaGauZia
73612,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T17:06:56+00:00,"Капля позитива - новогоднее настроение в Кишиневе.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73612,https://t.me/Republic_Of_GaGauZia
73613,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T18:49:12+00:00,"Украинские военные случайно засняли на телефон подрыв бронированной разведывательно-дозорной машины.

Машина пересекала реку, а на выезде нарвалась на мину. Экипаж погиб.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73613,https://t.me/Republic_Of_GaGauZia
73614,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T18:50:59+00:00,"Пишут, что в Киеве из-за нехватки поездов на железных дорогах снова появились паровозы

В Хогвартс 😁

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73614,https://t.me/Republic_Of_GaGauZia
73615,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T18:51:00+00:00,,https://t.me/Republic_Of_GaGauZia/73615,https://t.me/Republic_Of_GaGauZia
73619,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T21:27:30+00:00,,https://t.me/Republic_Of_GaGauZia/73619,https://t.me/Republic_Of_GaGauZia
73618,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T21:27:30+00:00,,https://t.me/Republic_Of_GaGauZia/73618,https://t.me/Republic_Of_GaGauZia
73617,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T21:27:30+00:00,,https://t.me/Republic_Of_GaGauZia/73617,https://t.me/Republic_Of_GaGauZia
73616,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T21:27:30+00:00,"Обстановка в комментах Тома Холанда (Человека-паука)

После рассказа Долиной о том, что «сотрудником Росфинмониторинга» оказался мужчина подозрительно похожий на актера «Человека-паука». Россияне стали массово комментировать посты Тома Холанда в его соцсетях.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73616,https://t.me/Republic_Of_GaGauZia
73620,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-06T21:29:34+00:00,"Поляки придумали чем заменить российский газ.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73620,https://t.me/Republic_Of_GaGauZia
73623,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T10:06:38+00:00,,https://t.me/Republic_Of_GaGauZia/73623,https://t.me/Republic_Of_GaGauZia
73622,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T10:06:38+00:00,,https://t.me/Republic_Of_GaGauZia/73622,https://t.me/Republic_Of_GaGauZia
73621,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T10:06:38+00:00,"Эпичные кадры извержения вулкана Килауэа, который проснулся на Гавайях. 

Он выпустил фонтан лавы высотой около 370 метров. 

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73621,https://t.me/Republic_Of_GaGauZia
73624,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T12:00:50+00:00,"🚇Тг-канал «Молдавский вагон» (https://t.me/mv6566) где всегда можно прочитать личное мнение и авторскую аналитику без политического пристрастия, честно и откровенно. Высказать своё мнение в чате. Проводник вагона - За Правду! 
🕘 24\7 материал для эксклюзива и реклама в личку▶️ @provodnikMV
💭 Проводник мастер интересных постов, сладкозвучных речей и краткого слога. 
✅ Подписывайтесь @mv6566, скучно не будет.",https://t.me/Republic_Of_GaGauZia/73624,https://t.me/Republic_Of_GaGauZia
73625,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T12:27:18+00:00,"❗️Власти Украины, воруя на войне, попросту не видят причин, чтобы когда-либо согласиться на мирное урегулирование — Трамп-младший

""Этим летом я был со своей девушкой в Монако. Мы катались по окрестностям, и в среднем за день 50% суперкаров, таких как ""Бугатти"", ""Феррари"" и т.д. имели украинские номера. Как вы считаете, это действительно было заработано в Украине? Я был в Украине 20 лет назад. Не то чтобы в этой стране изобилие богатств. К тому же, вы видите, как второго человека страны арестовывают за кражу сотен миллионов долларов. Богатые сбежали. Они оставили воевать тех, кого считают крестьянами, и не видят никакой причины останавливаться, пока поток денег продолжается и они их крадут"", — подчеркнул сын американского президента.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73625,https://t.me/Republic_Of_GaGauZia
73626,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T14:49:57+00:00,"Едва вернувшись в Париж после государственного визита в Китай Эммануэль Макрон пригрозил введением пошлин на китайские товары. 

Президент Франции явно не смог добиться уступок от Си Цзиньпина.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73626,https://t.me/Republic_Of_GaGauZia
73627,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T15:37:42+00:00,"Украинчики заканчиваются

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73627,https://t.me/Republic_Of_GaGauZia
73628,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T17:16:46+00:00,"Кишинев похоронил переговорный процесс в формате ""5+2"" с Приднестровьем — Воронин.

""Сейчас нет ни того формата, ни чего-то нового, есть только декларации каких-то людей, которые не знают ни истории, ни обстановки - все это закончится ничем. Я согласен, что нужен новый подход, особенно, учитывая события на Украине"", - заявил Воронин в эфире телеканала Cinema 1.

Он подчеркнул, что успех переговоров во многом зависит от президента Майи Санду, которая отказывается от встреч с руководством Приднестровья.

""В полномочия президента входят обязанности по обеспечению территориальной целостности страны. Первым, кто должен быть инициатором, организатором этих переговоров, этих встреч, этого механизма разрушения объединительного процесса должен быть президент. Обращаюсь к нашим жителям, когда они слышали, чтобы со стороны нашего президента было предложение о встрече с руководством Приднестровья и когда такая встреча была?"" - добавил Воронин.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73628,https://t.me/Republic_Of_GaGauZia
73629,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T17:19:21+00:00,"Ребят закиньте на Новый год и на оливьешку 😎😊

Без оливье не быть празднику 🤷‍♂️

От души заранее благодарю 

Сбер 2202203646339095

Тинькофф 2200700708872162",https://t.me/Republic_Of_GaGauZia/73629,https://t.me/Republic_Of_GaGauZia
73630,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T17:20:36+00:00,"Экс-министр иностранных дел Украины Кулеба рассказал, почему не идёт на фронт. 

Он заявил, что находится на Украине и ""никуда не бежит"". А в военкомат отправится, только если придёт повестка. 

Нежелание идти воевать добровольцем Кулеба объяснил тем, что он на должности министра ""2,5 года занимался войной"". 🤡😂

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73630,https://t.me/Republic_Of_GaGauZia
73631,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-07T18:20:55+00:00,"Индия поможет России атаковать Украину, - ISW
""Россия намерена собирать дроны вместе с Индией — и потом, конечно же, обстреливать ими Украину"", — истерят вражеские пропагандисты.
▪️Москва планирует сотрудничество с Дели по производству ударных FPV и ""Ланцетов"", пишет американский институт изучения войны.
▪️""Россия, по всей видимости, планирует использовать эти беспилотники в войне против Украины — возможно, в обмен на передачу Индии новых российских технологий и боевого опыта"", - сообщает ISW.
▪️В Индию вместе с Путиным прилетала делегация из смоленского центра пилотирования FPV-дронов — работать в рамках «стратегического партнёрства».
▪️Моди встретил президента России объятиями и красной дорожкой, открыто назвав Россию «истинным другом Индии», вызвав истерику на Украине и на Западе.

Война и Мир 🅉",https://t.me/Republic_Of_GaGauZia/73631,https://t.me/Republic_Of_GaGauZia
73632,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-08T07:04:40+00:00,"У жены Кулебы всё хорошо — она танцует, не скрывая счастья

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73632,https://t.me/Republic_Of_GaGauZia
73633,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-08T07:50:12+00:00,"Внутренний госдолг Молдовы в ноябре 2025 года достиг 49,5 млрд леев, увеличившись на 873 млн по сравнению с октябрем, сообщил экономист Владимир Головатюк. 

По его словам, с начала года рост составил 5,6 млрд леев, а по сравнению с ноябрём 2024 года — 6,7 млрд или 15,6%. 

▪️За четыре года внутренний долг увеличился почти наполовину — с 33,5 до 49,5 млрд леев.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73633,https://t.me/Republic_Of_GaGauZia
73634,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-08T08:08:06+00:00,"По состоянию на 1 декабря 2025 года объём внешнего долга достиг 128,649 млрд леев, увеличившись за октябрь на 1,376 млрд леев (1,1%).
За первые десять месяцев 2025 года прирост долга составил 7,255 млрд леев, или 6%. Предыдущий рекорд был установлен в конце сентября 2025 года и составлял 127,273 млрд леев. Для сравнения, на конец декабря 2024 года общий госдолг оценивался в 121,394 млрд леев.

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73634,https://t.me/Republic_Of_GaGauZia
73635,Republic_Of_GaGauZia,Гагаузская Республика 🇲🇩🇷🇺,2025-12-08T08:24:58+00:00,"Население Молдовы по официальным данным 2 381 300 человек. 

Основные кредиторы страны: 
Международный валютный фонд (МВФ, $1,35 млрд), Международная ассоциация развития ($912,5 млн), Евросоюз (ЕС, $760,5 млн), Европейский инвестиционный банк ($482,8 млн), Всемирный банк (ВБ, $385,1 млн) и Европейский банк реконструкции и развития (ЕБРР, $234,2 млн). 


Учитывая внутренний и внешний долг, (7, 6 млрд.) дол.  на душу населения, и долги государства перед своими гражданами (2,9 млрд. дол), вызывает восхищение эффективное управление страной. 

Основной канал ! RU&MD
@Republic_Of_GaGauZia

Дублирующий канал для региона Молдова !
@Republic_Of_GaGauzia_MD",https://t.me/Republic_Of_GaGauZia/73635,https://t.me/Republic_Of_GaGauZia
